timestamp,level,user_id,endpoint,action,details
2026-01-05T15:42:29.216457+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-05T15:42:32.748157+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=36,quantity=1"
2026-01-05T15:42:36.088548+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=37,quantity=1"
2026-01-05T15:42:38.930046+00:00,INFO,1,/api/cart/checkout,checkout_success,items=2
2026-01-07T07:16:14.455991+00:00,WARNING,,/api/login,login_failed,email=admin@admin.com
2026-01-07T07:16:18.248932+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-07T07:16:25.592678+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=40,quantity=1"
2026-01-07T07:16:28.241752+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=41,quantity=1"
2026-01-07T07:19:51.478789+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-07T07:20:51.987136+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-07T07:20:54.859220+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=42,quantity=1"
2026-01-07T07:21:01.532780+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=43,quantity=1"
2026-01-07T07:21:04.034952+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=44,quantity=1"
2026-01-07T07:21:07.497502+00:00,INFO,1,/api/cart/checkout,checkout_success,items=2
2026-01-07T07:21:29.367042+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=47,quantity=1"
2026-01-07T07:21:32.129867+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=48,quantity=1"
2026-01-07T07:21:33.850528+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=49,quantity=1"
2026-01-07T07:21:37.133091+00:00,INFO,1,/api/cart/checkout,checkout_success,items=3
2026-01-07T07:21:56.255435+00:00,INFO,1,/api/addbooks,Stock_renewed,"book_id=1,quantity=8"
2026-01-07T07:22:00.209145+00:00,INFO,1,/api/addbooks,Stock_renewed,"book_id=2,quantity=10"
2026-01-07T07:22:04.471181+00:00,INFO,1,/api/addbooks,Stock_renewed,"book_id=3,quantity=52"
2026-01-07T07:22:10.567977+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=53,quantity=2"
2026-01-07T07:22:14.822583+00:00,INFO,1,/api/cart/checkout,checkout_success,items=1
2026-01-07T07:22:56.535356+00:00,INFO,1,/api/books/1/price,update_price_success,"old=30.0, new=20.0"
2026-01-07T07:23:00.665971+00:00,INFO,1,/api/books/1/price,update_price_success,"old=20.0, new=12.0"
2026-01-07T07:23:05.342165+00:00,INFO,1,/api/books/1/price,update_price_success,"old=12.0, new=20.0"
2026-01-07T07:23:09.958807+00:00,INFO,1,/api/addbooks,Stock_renewed,"book_id=1,quantity=1"
2026-01-07T07:23:48.462052+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-07T07:23:52.157243+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=55,quantity=1"
2026-01-07T07:23:56.102293+00:00,INFO,1,/api/cart/checkout,checkout_success,items=1
2026-01-07T07:24:08.894770+00:00,INFO,1,/api/addbooks,Stock_renewed,"book_id=1,quantity=1"
2026-01-07T07:24:11.910225+00:00,INFO,1,/api/addbooks,Stock_renewed,"book_id=1,quantity=1"
2026-01-07T09:13:12.002636+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=57,quantity=1"
2026-01-07T09:13:16.101764+00:00,INFO,1,/api/cart/checkout,checkout_success,items=1
2026-01-07T09:13:37.302395+00:00,INFO,1,/api/addbooks,Stock_renewed,"book_id=1,quantity=100"
2026-01-07T09:13:50.549026+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=59,quantity=1"
2026-01-07T09:13:55.196325+00:00,INFO,1,/api/cart/checkout,checkout_success,items=1
2026-01-07T09:14:00.972017+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=61,quantity=1"
2026-01-07T09:14:07.643327+00:00,INFO,1,/api/cart/checkout,checkout_success,items=1
2026-01-07T09:14:12.110339+00:00,INFO,1,/api/addbooks,Stock_renewed,"book_id=1,quantity=10"
2026-01-07T16:14:46.495228+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-07T16:14:49.277757+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=63,quantity=1"
2026-01-07T16:14:52.275951+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=64,quantity=1"
2026-01-07T16:14:55.800276+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=65,quantity=4"
2026-01-07T16:15:16.622486+00:00,INFO,1,/api/cart/checkout,checkout_success,items=1
2026-01-07T20:37:57.638595+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-07T20:38:11.423977+00:00,INFO,1,/api/addbooks,Stock_renewed,"book_id=1,quantity=13"
2026-01-07T20:38:15.387891+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=67,quantity=10"
2026-01-07T20:38:19.437170+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=68,quantity=1"
2026-01-07T20:38:21.791663+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=69,quantity=1"
2026-01-07T20:38:23.431715+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=70,quantity=1"
2026-01-07T20:38:24.768403+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=71,quantity=1"
2026-01-07T20:38:26.009914+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=72,quantity=1"
2026-01-07T20:38:28.606328+00:00,INFO,1,/api/cart/checkout,checkout_success,items=1
2026-01-07T20:38:37.856373+00:00,INFO,1,/api/addbooks,Stock_renewed,"book_id=1,quantity=5"
2026-01-07T20:38:41.964370+00:00,INFO,1,/api/addbooks,Stock_renewed,"book_id=1,quantity=5"
2026-01-07T20:38:45.175500+00:00,INFO,1,/api/addbooks,Stock_renewed,"book_id=1,quantity=1"
2026-01-07T20:38:47.543231+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=74,quantity=1"
2026-01-07T20:38:50.889145+00:00,INFO,1,/api/cart/checkout,checkout_success,items=1
2026-01-07T20:38:54.465421+00:00,INFO,1,/api/addbooks,Stock_renewed,"book_id=1,quantity=1"
2026-01-07T20:38:57.227050+00:00,INFO,1,/api/addbooks,Stock_renewed,"book_id=1,quantity=1"
2026-01-07T20:40:58.094749+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-07T20:41:04.371428+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=76,quantity=1"
2026-01-07T20:41:08.731206+00:00,INFO,1,/api/cart/checkout,checkout_success,items=1
2026-01-07T20:41:12.211827+00:00,INFO,1,/api/addbooks,Stock_renewed,"book_id=1,quantity=1"
2026-01-08T07:03:44.281520+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-08T07:05:36.284842+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-08T07:08:41.825359+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-08T07:11:15.713238+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-08T07:12:23.680568+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-08T07:12:49.307180+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=78,quantity=1"
2026-01-08T07:12:57.153174+00:00,INFO,1,/api/cart/checkout,checkout_success,items=1
2026-01-08T07:15:54.291057+00:00,WARNING,,/api/login,login_failed,email=admin@admin.com
2026-01-08T07:15:57.227040+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-08T07:16:13.050956+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=80,quantity=1"
2026-01-08T07:16:18.315714+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=81,quantity=1"
2026-01-08T07:19:33.339744+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-08T07:21:02.337009+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-08T07:21:28.287886+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=82,quantity=1"
2026-01-08T07:21:43.781416+00:00,INFO,1,/api/cart/checkout,checkout_success,items=2
2026-01-08T07:22:02.869955+00:00,INFO,1,/api/orders,order_successfully_registered,"email=admin@admin.com,id=85,quantity=1"
2026-01-08T07:22:09.874901+00:00,INFO,1,/api/cart/checkout,checkout_success,items=1
2026-01-08T07:22:21.868647+00:00,WARNING,,/api/login,login_failed,email=admin@admin.com
2026-01-08T07:22:25.236419+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-08T07:27:53.497699+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-08T07:27:59.001357+00:00,INFO,1,/api/deletebooks,Item_Deleted,"book_id=oui, name=1"
2026-01-08T07:28:12.244264+00:00,INFO,1,/api/deletebooks,Item_Deleted,"book_id=OUI, name=3"
2026-01-08T07:28:25.814167+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-08T07:28:53.703006+00:00,WARNING,,/api/login,login_failed,email=admin@admin.com
2026-01-08T07:28:59.450955+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-08T07:29:04.643064+00:00,INFO,1,/api/deletebooks,Item_Deleted,"book_id=1, name=LoTR"
2026-01-08T07:29:44.523717+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-08T07:29:48.989055+00:00,INFO,1,/api/deletebooks,Item_Deleted,"book_id=2, name=1984"
2026-01-08T07:31:19.643824+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-08T07:33:24.759696+00:00,INFO,1,/api/login,login_success,email=admin@admin.com
2026-01-08T07:33:31.552275+00:00,INFO,1,/api/deletebooks,Item_Deleted,"book_id=1, name=LoTR"
2026-01-08T07:39:59.471918+00:00,WARNING,,/api/login,login_failed,email=admin@admin.com
